time,open,high,low,close,volume
2022-01-16T00:00:00Z,125.85,130.33,125.28,129.28,294163464
2022-01-16T04:00:00Z,129.28,129.98,127.22,128.53,267550675
2022-01-16T08:00:00Z,128.53,130.16,127.12,127.81,216137458
2022-01-16T12:00:00Z,127.81,128.56,124.72,126.08,251047622
2022-01-16T16:00:00Z,126.08,128.20,125.39,126.61,283843531
2022-01-16T20:00:00Z,126.61,127.18,124.43,126.48,272621617
2022-01-17T00:00:00Z,126.48,129.84,126.02,128.73,219272454
2022-01-17T04:00:00Z,128.73,129.57,127.11,129.10,183633155
2022-01-17T08:00:00Z,129.10,131.13,127.74,128.34,244383124
2022-01-17T12:00:00Z,128.34,129.10,123.39,124.08,278984187
2022-01-17T16:00:00Z,124.08,125.03,122.30,123.04,268402614
2022-01-17T20:00:00Z,123.04,125.18,121.39,124.45,220476007
2022-01-18T00:00:00Z,124.45,129.30,123.89,128.39,239683784
2022-01-18T04:00:00Z,128.39,128.87,126.65,127.92,287370040
2022-01-18T08:00:00Z,127.92,129.20,125.66,126.14,293037142
2022-01-18T12:00:00Z,126.14,126.84,122.44,123.58,253201478
2022-01-18T16:00:00Z,123.58,126.09,122.84,124.96,200362722
2022-01-18T20:00:00Z,124.96,126.76,123.61,126.01,235403944
2022-01-19T00:00:00Z,126.01,129.36,125.34,128.12,259509643
2022-01-19T04:00:00Z,128.12,128.73,126.18,128.07,255967881
2022-01-19T08:00:00Z,128.07,130.42,127.57,128.42,219186211
2022-01-19T12:00:00Z,128.42,129.05,125.12,126.10,212479554
2022-01-19T16:00:00Z,126.10,127.69,125.21,125.84,273530118
2022-01-19T20:00:00Z,125.84,127.93,124.19,127.20,296836274
2022-01-20T00:00:00Z,127.20,133.08,126.46,132.28,273569308
2022-01-20T04:00:00Z,132.28,134.89,131.59,134.12,218712065
2022-01-20T08:00:00Z,134.12,136.36,133.09,133.76,240845972
2022-01-20T12:00:00Z,133.76,134.30,130.05,131.36,276585726
2022-01-20T16:00:00Z,131.36,134.26,130.68,133.51,269889474
2022-01-20T20:00:00Z,133.51,137.40,132.62,136.70,220262268
2022-01-21T00:00:00Z,136.70,141.52,135.87,140.47,182638418
2022-01-21T04:00:00Z,140.47,141.32,138.75,140.48,244485349
2022-01-21T08:00:00Z,140.48,142.80,139.78,140.92,283328391
2022-01-21T12:00:00Z,140.92,141.47,138.35,140.04,276909196
2022-01-21T16:00:00Z,140.04,142.59,139.45,141.21,230773746
2022-01-21T20:00:00Z,141.21,142.95,139.45,142.34,232583262
2022-01-22T00:00:00Z,142.34,147.37,141.50,146.60,282196806
2022-01-22T04:00:00Z,146.60,149.71,145.66,148.84,291682244
2022-01-22T08:00:00Z,148.84,151.58,147.99,149.35,255254772
2022-01-22T12:00:00Z,149.35,150.06,145.23,146.32,194984590
2022-01-22T16:00:00Z,146.32,148.21,145.77,146.79,222685370
2022-01-22T20:00:00Z,146.79,149.78,145.47,149.23,257704826
2022-01-23T00:00:00Z,149.23,154.13,148.42,153.19,265392112
2022-01-23T04:00:00Z,153.19,154.08,151.10,152.32,231897467
2022-01-23T08:00:00Z,152.32,153.68,149.59,150.47,212705661
2022-01-23T12:00:00Z,150.47,151.30,146.53,147.91,270972838
2022-01-23T16:00:00Z,147.91,150.25,147.22,148.71,297851975
2022-01-23T20:00:00Z,148.71,149.65,146.66,148.96,278078879
2022-01-24T00:00:00Z,148.96,152.16,148.28,150.84,220207074
2022-01-24T04:00:00Z,150.84,151.65,148.83,150.87,229490600
2022-01-24T08:00:00Z,150.87,153.15,149.88,150.70,268046542
2022-01-24T12:00:00Z,150.70,151.59,146.27,147.14,266088423
2022-01-24T16:00:00Z,147.14,148.18,144.79,145.66,224490474
2022-01-24T20:00:00Z,145.66,146.67,143.24,145.88,188787369
2022-01-25T00:00:00Z,145.88,150.28,145.35,149.17,243692259
2022-01-25T04:00:00Z,149.17,149.87,147.17,148.38,286334721
2022-01-25T08:00:00Z,148.38,149.59,144.78,145.47,283996463
2022-01-25T12:00:00Z,145.47,146.33,140.23,141.14,239901819
2022-01-25T16:00:00Z,141.14,142.90,140.30,141.49,224268667
2022-01-25T20:00:00Z,141.49,143.38,139.91,142.55,275474494
2022-01-26T00:00:00Z,142.55,145.94,141.92,144.44,288784465
2022-01-26T04:00:00Z,144.44,144.98,141.97,143.41,256148462
2022-01-26T08:00:00Z,143.41,145.42,142.54,143.09,193279080
2022-01-26T12:00:00Z,143.09,143.89,139.82,140.90,210734822
2022-01-26T16:00:00Z,140.90,142.53,139.64,140.43,260708422
2022-01-26T20:00:00Z,140.43,141.24,138.14,140.33,273809658
2022-01-27T00:00:00Z,140.33,144.53,139.59,143.61,243674603
2022-01-27T04:00:00Z,143.61,145.16,142.27,144.41,211999569
2022-01-27T08:00:00Z,144.41,146.31,142.59,143.18,266970213
2022-01-27T12:00:00Z,143.18,143.89,138.31,139.08,297185642
2022-01-27T16:00:00Z,139.08,140.72,138.28,139.34,281059507
2022-01-27T20:00:00Z,139.34,142.52,138.05,141.71,224893848
2022-01-28T00:00:00Z,141.71,146.58,140.88,145.46,217131140
2022-01-28T04:00:00Z,145.46,146.20,143.47,144.90,258376009
2022-01-28T08:00:00Z,144.90,146.66,143.39,144.12,261470357
2022-01-28T12:00:00Z,144.12,144.70,141.04,142.54,235135730
2022-01-28T16:00:00Z,142.54,145.08,141.81,143.61,194521779
2022-01-28T20:00:00Z,143.61,144.65,141.62,143.91,241914836
2022-01-29T00:00:00Z,143.91,147.43,143.04,146.23,287904982
2022-01-29T04:00:00Z,146.23,147.56,144.63,146.68,289560961
2022-01-29T08:00:00Z,146.68,148.96,145.48,146.31,247770303
2022-01-29T12:00:00Z,146.31,146.87,141.59,142.38,219046164
2022-01-29T16:00:00Z,142.38,143.47,140.67,141.21,267287151
2022-01-29T20:00:00Z,141.21,142.89,139.23,142.28,284427174
2022-01-30T00:00:00Z,142.28,147.01,141.43,146.10,255960609
2022-01-30T04:00:00Z,146.10,146.97,144.22,145.49,191118108
2022-01-30T08:00:00Z,145.49,146.71,142.23,143.08,205206121
2022-01-30T12:00:00Z,143.08,143.76,138.42,139.53,263202488
2022-01-30T16:00:00Z,139.53,141.55,139.00,140.00,281062093
2022-01-30T20:00:00Z,140.00,140.75,138.06,140.24,254351656
2022-01-31T00:00:00Z,140.24,142.94,139.48,141.14,214548542
2022-01-31T04:00:00Z,141.14,141.96,138.22,139.41,261520483
2022-01-31T08:00:00Z,139.41,140.83,137.30,138.11,294841373
2022-01-31T12:00:00Z,138.11,138.87,133.55,134.35,282518965
2022-01-31T16:00:00Z,134.35,135.22,131.69,132.42,228555252
2022-01-31T20:00:00Z,132.42,132.88,129.61,131.66,203936808
2022-02-01T00:00:00Z,131.66,135.52,131.05,134.59,247740971
2022-02-01T04:00:00Z,134.59,135.32,132.98,134.60,261367800
2022-02-01T08:00:00Z,134.60,135.98,131.69,132.41,246941539
2022-02-01T12:00:00Z,132.41,133.19,127.05,127.81,203940168
2022-02-01T16:00:00Z,127.81,129.23,126.98,127.74,239080515
2022-02-01T20:00:00Z,127.74,129.80,126.25,129.10,287964221
2022-02-02T00:00:00Z,129.10,132.71,128.63,131.29,293525660
2022-02-02T04:00:00Z,131.29,131.91,128.51,129.53,254315143
2022-02-02T08:00:00Z,129.53,130.85,127.53,128.14,212735864
2022-02-02T12:00:00Z,128.14,128.89,124.70,125.89,257744915
2022-02-02T16:00:00Z,125.89,127.72,125.14,126.13,278717300
2022-02-02T20:00:00Z,126.13,127.02,124.04,126.28,254786605
2022-02-03T00:00:00Z,126.28,130.33,125.73,129.49,195512480
2022-02-03T04:00:00Z,129.49,131.64,128.48,131.07,203596261
2022-02-03T08:00:00Z,131.07,133.72,130.43,131.49,264684082
2022-02-03T12:00:00Z,131.49,132.22,127.62,128.46,287007848
2022-02-03T16:00:00Z,128.46,130.08,127.69,128.79,263782791
2022-02-03T20:00:00Z,128.79,132.15,127.58,131.37,216050782
2022-02-04T00:00:00Z,131.37,136.83,130.68,136.04,254648908
2022-02-04T04:00:00Z,136.04,136.77,134.48,136.07,290852275
2022-02-04T08:00:00Z,136.07,137.66,134.38,134.94,282491916
2022-02-04T12:00:00Z,134.94,135.60,131.72,133.17,231235520
2022-02-04T16:00:00Z,133.17,136.18,132.40,135.24,194333522
2022-02-04T20:00:00Z,135.24,137.78,134.02,136.99,237116079
2022-02-05T00:00:00Z,136.99,141.17,136.20,140.12,266615670
2022-02-05T04:00:00Z,140.12,142.06,138.73,141.25,257891744
2022-02-05T08:00:00Z,141.25,144.22,140.68,142.50,212641467
2022-02-05T12:00:00Z,142.50,143.08,139.40,140.59,235135799
2022-02-05T16:00:00Z,140.59,142.39,139.87,140.47,286462847
2022-02-05T20:00:00Z,140.47,142.45,138.66,141.72,295841404
2022-02-06T00:00:00Z,141.72,147.01,140.86,146.16,259498772
2022-02-06T04:00:00Z,146.16,147.64,144.97,146.76,209662559
2022-02-06T08:00:00Z,146.76,148.32,144.16,144.98,246981965
2022-02-06T12:00:00Z,144.98,145.53,140.22,141.33,271782713
2022-02-06T16:00:00Z,141.33,143.48,140.72,142.30,252736182
2022-02-06T20:00:00Z,142.30,144.83,141.02,144.20,206534675
2022-02-07T00:00:00Z,144.20,148.08,143.35,146.80,201483680
2022-02-07T04:00:00Z,146.80,147.67,144.51,145.98,265046368
2022-02-07T08:00:00Z,145.98,147.90,144.80,145.67,291525436
2022-02-07T12:00:00Z,145.67,146.36,142.41,143.73,271845038
2022-02-07T16:00:00Z,143.73,145.65,142.85,143.53,220708668
2022-02-07T20:00:00Z,143.53,144.16,141.07,143.28,246407934
2022-02-08T00:00:00Z,143.28,147.02,142.50,146.15,285279829
2022-02-08T04:00:00Z,146.15,147.59,144.74,146.80,281038543
2022-02-08T08:00:00Z,146.80,148.58,144.77,145.63,232997911
2022-02-08T12:00:00Z,145.63,146.42,140.49,141.33,184248900
2022-02-08T16:00:00Z,141.33,142.78,140.35,141.12,231867680
2022-02-08T20:00:00Z,141.12,143.94,139.79,143.28,271889215
2022-02-09T00:00:00Z,143.28,148.20,142.62,147.21,267808409
2022-02-09T04:00:00Z,147.21,148.01,145.26,146.74,224720196
2022-02-09T08:00:00Z,146.74,148.38,145.01,145.82,230048457
2022-02-09T12:00:00Z,145.82,146.67,142.69,144.30,283378179
2022-02-09T16:00:00Z,144.30,147.22,143.52,145.91,296487778
2022-02-09T20:00:00Z,145.91,147.68,144.23,146.89,263310171
2022-02-10T00:00:00Z,146.89,150.80,146.35,149.67,205662425
2022-02-10T04:00:00Z,149.67,151.25,148.16,150.69,235153952
2022-02-10T08:00:00Z,150.69,153.49,149.84,151.41,263769167
2022-02-10T12:00:00Z,151.41,152.31,147.74,148.84,253919497
2022-02-10T16:00:00Z,148.84,150.43,147.94,148.83,220058371
2022-02-10T20:00:00Z,148.83,151.91,147.39,151.03,203022349
2022-02-11T00:00:00Z,151.03,157.21,150.37,156.39,264199532
2022-02-11T04:00:00Z,156.39,158.34,155.38,157.67,294516245
2022-02-11T08:00:00Z,157.67,159.77,156.34,156.94,278440540
2022-02-11T12:00:00Z,156.94,157.82,153.42,154.84,224237957
2022-02-11T16:00:00Z,154.84,158.08,153.91,157.02,236876744
2022-02-11T20:00:00Z,157.02,160.23,155.84,159.28,278212647
2022-02-12T00:00:00Z,159.28,163.39,158.45,162.02,278242658
2022-02-12T04:00:00Z,162.02,162.69,159.82,161.73,233922231
2022-02-12T08:00:00Z,161.73,164.11,161.09,161.91,179633799
2022-02-12T12:00:00Z,161.91,162.71,158.65,159.86,231498143
2022-02-12T16:00:00Z,159.86,161.71,158.70,159.50,276105610
2022-02-12T20:00:00Z,159.50,160.70,157.25,159.78,276529092
2022-02-13T00:00:00Z,159.78,164.53,158.86,163.55,235777815
2022-02-13T04:00:00Z,163.55,165.49,162.26,164.55,223809247
2022-02-13T08:00:00Z,164.55,166.58,162.43,163.25,278715440
2022-02-13T12:00:00Z,163.25,163.91,158.05,158.96,295473344
2022-02-13T16:00:00Z,158.96,160.60,158.14,158.81,265764282
2022-02-13T20:00:00Z,158.81,161.01,157.16,160.18,205072873
2022-02-14T00:00:00Z,160.18,163.98,159.21,162.37,222434958
2022-02-14T04:00:00Z,162.37,163.28,159.01,160.11,255072428
2022-02-14T08:00:00Z,160.11,161.15,156.85,157.74,261306769
2022-02-14T12:00:00Z,157.74,158.33,153.34,154.53,232938486
2022-02-14T16:00:00Z,154.53,156.27,153.36,153.94,203866452
2022-02-14T20:00:00Z,153.94,154.75,151.14,152.94,262073576
2022-02-15T00:00:00Z,152.94,155.82,152.04,154.50,295906882
2022-02-15T04:00:00Z,154.50,155.42,152.65,154.41,283498224
2022-02-15T08:00:00Z,154.41,156.37,152.50,153.42,230860093
2022-02-15T12:00:00Z,153.42,154.14,148.05,148.87,226160207
2022-02-15T16:00:00Z,148.87,149.78,146.58,147.27,269764632
2022-02-15T20:00:00Z,147.27,148.41,145.06,147.88,274209284
2022-02-16T00:00:00Z,147.88,152.01,147.07,150.95,234101979
2022-02-16T04:00:00Z,150.95,151.84,148.48,149.52,181757530
2022-02-16T08:00:00Z,149.52,150.66,145.79,146.66,230712429
2022-02-16T12:00:00Z,146.66,147.45,141.92,143.08,279136961
2022-02-16T16:00:00Z,143.08,145.21,142.42,143.77,283910261
2022-02-16T20:00:00Z,143.77,145.14,141.98,144.48,245677053
2022-02-17T00:00:00Z,144.48,147.75,143.81,146.42,220673404
2022-02-17T04:00:00Z,146.42,147.22,144.31,146.24,272508135
2022-02-17T08:00:00Z,146.24,148.60,145.36,146.55,292835247
2022-02-17T12:00:00Z,146.55,147.40,143.00,144.15,266900873
2022-02-17T16:00:00Z,144.15,145.67,142.67,143.52,203738435
2022-02-17T20:00:00Z,143.52,144.82,141.29,144.05,209014055
2022-02-18T00:00:00Z,144.05,148.87,143.51,148.02,251053232
2022-02-18T04:00:00Z,148.02,149.20,146.67,148.64,269435880
2022-02-18T08:00:00Z,148.64,150.30,146.24,146.95,244981987
2022-02-18T12:00:00Z,146.95,147.82,142.10,143.09,208165210
2022-02-18T16:00:00Z,143.09,145.16,142.25,143.92,258620681
2022-02-18T20:00:00Z,143.92,146.94,142.76,146.09,295650963
2022-02-19T00:00:00Z,146.09,150.38,145.46,149.06,286974891
2022-02-19T04:00:00Z,149.06,149.63,146.80,148.25,236310444
2022-02-19T08:00:00Z,148.25,150.20,147.21,147.79,214387220
2022-02-19T12:00:00Z,147.79,148.62,144.71,145.96,260072632
2022-02-19T16:00:00Z,145.96,147.92,145.08,146.02,269061825
2022-02-19T20:00:00Z,146.02,146.86,143.68,145.65,236516908
2022-02-20T00:00:00Z,145.65,149.21,144.90,148.05,191934241
2022-02-20T04:00:00Z,148.05,149.10,146.34,148.35,229144730
2022-02-20T08:00:00Z,148.35,150.22,146.41,147.01,280872465
2022-02-20T12:00:00Z,147.01,147.74,141.64,142.22,289830303
2022-02-20T16:00:00Z,142.22,143.21,140.34,141.06,254304012
2022-02-20T20:00:00Z,141.06,143.07,139.34,142.24,216409830
2022-02-21T00:00:00Z,142.24,146.66,141.42,145.41,264817813
2022-02-21T04:00:00Z,145.41,146.13,142.90,144.00,288638229
2022-02-21T08:00:00Z,144.00,145.06,140.94,141.64,266782833
2022-02-21T12:00:00Z,141.64,142.22,137.40,138.57,205999912
2022-02-21T16:00:00Z,138.57,140.62,137.85,138.90,195999372
2022-02-21T20:00:00Z,138.90,139.71,136.71,138.61,252343975
2022-02-22T00:00:00Z,138.61,141.25,137.78,139.73,276543628
2022-02-22T04:00:00Z,139.73,140.51,137.43,138.93,256009504
2022-02-22T08:00:00Z,138.93,140.86,137.39,138.17,211573885
2022-02-22T12:00:00Z,138.17,138.69,133.60,134.35,253817100
2022-02-22T16:00:00Z,134.35,135.35,132.37,132.87,293730348
2022-02-22T20:00:00Z,132.87,134.01,130.65,133.42,288855697
2022-02-23T00:00:00Z,133.42,138.24,132.63,137.51,240589341
2022-02-23T04:00:00Z,137.51,138.74,136.31,137.93,205948823
2022-02-23T08:00:00Z,137.93,139.40,135.50,136.31,249293569
2022-02-23T12:00:00Z,136.31,136.95,131.98,133.17,262938858
2022-02-23T16:00:00Z,133.17,135.72,132.68,134.63,245264255
2022-02-23T20:00:00Z,134.63,137.22,133.48,136.73,201688496
2022-02-24T00:00:00Z,136.73,140.57,135.98,139.47,226710463
2022-02-24T04:00:00Z,139.47,140.29,137.42,139.05,281221389
2022-02-24T08:00:00Z,139.05,141.11,138.22,139.31,294192075
2022-02-24T12:00:00Z,139.31,140.07,136.52,137.96,261570037
2022-02-24T16:00:00Z,137.96,140.20,137.33,138.58,215293090
2022-02-24T20:00:00Z,138.58,140.33,136.75,139.70,255733205
2022-02-25T00:00:00Z,139.70,144.88,139.04,144.36,282973034
2022-02-25T04:00:00Z,144.36,147.46,143.53,146.77,265493980
2022-02-25T08:00:00Z,146.77,149.48,145.89,147.22,207699682
2022-02-25T12:00:00Z,147.22,148.08,143.29,144.53,188772290
2022-02-25T16:00:00Z,144.53,146.95,143.75,145.83,253646185
2022-02-25T20:00:00Z,145.83,149.79,144.91,149.00,282480002
2022-02-26T00:00:00Z,149.00,154.36,148.44,153.33,265858896
2022-02-26T04:00:00Z,153.33,154.06,151.44,153.05,218248072
2022-02-26T08:00:00Z,153.05,154.89,151.60,152.33,247664536
2022-02-26T12:00:00Z,152.33,153.24,149.30,150.90,290155757
2022-02-26T16:00:00Z,150.90,153.78,150.01,152.38,289154011
2022-02-26T20:00:00Z,152.38,154.20,150.65,153.30,243720816
2022-02-27T00:00:00Z,153.30,157.41,152.64,156.30,196744041
2022-02-27T04:00:00Z,156.30,158.22,154.93,157.56,237601185
2022-02-27T08:00:00Z,157.56,160.40,156.77,158.13,260217871
2022-02-27T12:00:00Z,158.13,159.02,154.15,155.05,256004250
2022-02-27T16:00:00Z,155.05,156.40,153.50,154.39,215088970
2022-02-27T20:00:00Z,154.39,156.58,152.60,155.65,223340333
2022-02-28T00:00:00Z,155.65,160.60,154.85,159.55,280115646
2022-02-28T04:00:00Z,159.55,160.20,157.60,158.97,296924954
2022-02-28T08:00:00Z,158.97,160.28,155.86,156.49,267413001
2022-02-28T12:00:00Z,156.49,157.27,151.84,152.91,213111346
2022-02-28T16:00:00Z,152.91,155.09,152.03,153.73,245368773
2022-02-28T20:00:00Z,153.73,155.62,152.17,154.73,275954264
2022-03-01T00:00:00Z,154.73,158.16,153.83,156.63,263136421
2022-03-01T04:00:00Z,156.63,157.41,154.28,156.01,210689880
2022-03-01T08:00:00Z,156.01,158.29,155.19,155.95,190858980
2022-03-01T12:00:00Z,155.95,156.61,152.35,153.51,254019040
2022-03-01T16:00:00Z,153.51,155.11,152.06,152.71,287111580
2022-03-01T20:00:00Z,152.71,153.59,150.25,152.72,274388447
2022-03-02T00:00:00Z,152.72,157.20,151.80,156.22,223854046
2022-03-02T04:00:00Z,156.22,157.73,154.86,156.79,240190919
2022-03-02T08:00:00Z,156.79,158.55,154.30,155.17,284966769
2022-03-02T12:00:00Z,155.17,155.75,150.09,151.11,287910656
2022-03-02T16:00:00Z,151.11,153.03,150.45,151.73,245751072
2022-03-02T20:00:00Z,151.73,154.83,150.44,154.15,191168704
2022-03-03T00:00:00Z,154.15,158.80,153.23,157.66,225531256
2022-03-03T04:00:00Z,157.66,158.59,155.63,157.20,263629161
2022-03-03T08:00:00Z,157.20,159.21,156.05,156.98,265837942
2022-03-03T12:00:00Z,156.98,157.71,154.12,155.80,227704690
2022-03-03T16:00:00Z,155.80,158.44,155.24,156.88,218982956
2022-03-03T20:00:00Z,156.88,158.00,154.85,157.44,277511897
2022-03-04T00:00:00Z,157.44,161.41,156.57,160.54,297986293
2022-03-04T04:00:00Z,160.54,162.66,159.23,161.78,271797993
2022-03-04T08:00:00Z,161.78,164.19,160.81,161.80,214157384
2022-03-04T12:00:00Z,161.80,162.67,157.28,158.30,233862682
2022-03-04T16:00:00Z,158.30,159.92,157.23,158.09,267717752
2022-03-04T20:00:00Z,158.09,160.97,156.59,160.25,259827533
2022-03-05T00:00:00Z,160.25,165.63,159.49,164.71,220196272
2022-03-05T04:00:00Z,164.71,165.62,162.93,164.58,192705191
2022-03-05T08:00:00Z,164.58,166.13,162.13,163.03,253362611
2022-03-05T12:00:00Z,163.03,163.98,159.06,160.56,290324698
2022-03-05T16:00:00Z,160.56,163.17,159.70,161.70,281479617
2022-03-05T20:00:00Z,161.70,163.08,159.76,162.22,232562288
2022-03-06T00:00:00Z,162.22,165.30,161.61,163.66,231450622
2022-03-06T04:00:00Z,163.66,164.45,161.12,162.77,278231202
2022-03-06T08:00:00Z,162.77,164.81,161.21,162.00,285192554
2022-03-06T12:00:00Z,162.00,162.96,157.33,158.22,246746472
2022-03-06T16:00:00Z,158.22,159.32,155.41,156.35,185120385
2022-03-06T20:00:00Z,156.35,157.15,153.61,155.97,218467480
2022-03-07T00:00:00Z,155.97,160.24,155.30,159.07,267547919
2022-03-07T04:00:00Z,159.07,159.69,157.18,158.64,274594490
2022-03-07T08:00:00Z,158.64,160.01,155.25,155.86,239360148
2022-03-07T12:00:00Z,155.86,156.74,150.25,151.00,217847386
2022-03-07T16:00:00Z,151.00,152.38,149.75,150.62,273393120
2022-03-07T20:00:00Z,150.62,152.00,148.77,151.10,297362303
2022-03-08T00:00:00Z,151.10,154.01,150.32,152.12,274717393
2022-03-08T04:00:00Z,152.12,152.73,148.47,149.52,214235595
2022-03-08T08:00:00Z,149.52,150.70,146.85,147.45,221374244
